frame,track_id,x1,y1,x2,y2,meas_x,meas_y,kf_x,kf_y,pose_score,used_pose,used_sam
258,2,912,359,1265,492,1076.0,424.0,1065.9907152254964,430.74539504342664,0.0,0,1
259,2,947,355,1297,490,1087.0,430.0,1093.2621373447073,432.0637036981535,0.0,0,1
260,2,951,374,1289,499,1116.0,428.0,1120.7083888145478,432.2255632328801,0.0,0,1
261,2,952,378,1287,501,1115.0,428.0,1138.9975609947148,432.0906260012651,0.0,0,1
262,2,961,370,1297,489,1130.0,428.0,1154.861137613048,431.75943416638836,0.0,0,1
263,2,967,355,1307,472,1134.0,406.0,1165.571329920696,424.44280445586367,0.0,0,1
264,2,977,344,1318,457,1142.0,393.0,1173.5953418137515,414.276677634458,0.0,0,1
265,2,985,334,1326,440,1152.0,385.0,1180.3950906745113,403.5470041688276,0.0,0,1
266,2,993,324,1334,428,1157.0,370.0,1184.9780585965918,390.4030011888917,0.0,0,1
267,2,995,324,1335,428,1157.0,370.0,1186.4994551155467,380.1743421287519,0.0,0,1
268,2,998,315,1333,414,1158.0,360.0,1186.1388924236908,369.4241520610006,0.0,0,1
269,2,1005,306,1337,400,1157.0,352.0,1183.9388006896263,358.98352866296716,0.0,0,1
270,2,1009,303,1337,389,1158.0,347.0,1181.1680575059954,349.83482520129706,0.0,0,1
271,2,1017,301,1344,383,1162.0,345.0,1179.1613906434834,342.7531853997603,0.0,0,1
272,2,1026,301,1353,379,1170.0,343.0,1179.2793085227058,337.3892874752698,0.0,0,1
273,2,1026,301,1354,378,1170.0,343.0,1178.8196326252485,334.027308639355,0.0,0,1
274,2,1040,299,1367,378,1183.0,343.0,1182.0489200952559,332.2380521979761,0.0,0,1
275,2,1055,302,1381,378,1193.0,343.0,1187.4478710672506,331.6346894156565,0.0,0,1
276,2,1074,306,1400,379,1214.0,346.0,1198.0420017586127,332.8188593398379,0.0,0,1
277,2,1101,311,1423,383,1242.0,350.0,1215.0013145544483,335.6504668861469,0.0,0,1
278,2,1130,313,1447,387,1264.0,355.0,1235.1080519924847,339.9954324836819,0.0,0,1
279,2,1132,312,1448,388,1264.0,355.0,1250.6199595307226,343.8580545994852,0.0,0,1
280,2,1151,317,1470,390,1296.0,356.0,1272.0602259472275,347.47611002777876,0.0,0,1
281,,1173,322,1494,396,1315.0,360.0,1294.1336334994521,351.71018106505636,0.0,0,1
282,4,1196,325,1509,401,1329.0,363.0,1314.9020557673832,356.04200620349394,0.0,0,1
283,4,1215,327,1520,403,1347.0,364.0,1335.6275938465428,359.73892116340977,0.0,0,1
284,4,1230,325,1532,404,1360.0,363.0,1354.6034913047554,362.2174913149221,0.0,0,1
285,4,1231,325,1533,404,1360.0,363.0,1367.9684280271038,363.9677002906522,0.0,0,1
286,4,1239,324,1541,404,1364.0,362.0,1377.9446715682936,364.8027282217374,0.0,0,1
287,4,1244,318,1549,403,1374.0,357.0,1387.115676384305,363.65236257409,0.0,0,1
288,4,1257,314,1560,398,1388.0,352.0,1397.0302481583121,360.91222053323133,0.0,0,1
289,4,1264,309,1565,392,1398.0,349.0,1406.4452379963698,357.5715550772133,0.0,0,1
290,4,1274,304,1569,386,1412.0,343.0,1416.7997877646321,352.9009535529373,0.0,0,1
291,4,1276,305,1567,385,1412.0,343.0,1423.6412852714832,349.11180381645426,0.0,0,1
292,4,1288,297,1577,380,1422.0,338.0,1430.7906415565747,344.588372328152,0.0,0,1
293,4,1295,295,1583,378,1428.0,336.0,1437.068803062041,340.46896080536743,0.0,0,1
294,4,1301,291,1588,376,1434.0,333.0,1442.7316004502177,336.43866042111836,0.0,0,1
