frame,track_id,x1,y1,x2,y2,meas_x,meas_y,kf_x,kf_y,pose_score,used_pose,used_sam
272,3,810,204,1137,429,998.0,293.0,986.179714711696,299.5673471710315,0.0,0,1
273,3,821,203,1144,423,1008.0,291.0,995.5766715166909,296.14738702987523,0.0,0,1
274,3,832,202,1152,417,1018.0,289.0,1005.885933173045,292.8708511745659,0.0,0,1
275,3,839,202,1157,413,1023.0,287.0,1015.2432877942313,289.7673466165977,0.0,0,1
276,3,843,202,1165,407,1025.0,287.0,1022.7552588863592,287.47167571417583,0.0,0,1
277,3,844,201,1169,405,1025.0,287.0,1028.0523431184947,285.86536796399645,0.0,0,1
278,3,846,201,1188,400,1041.0,291.0,1036.5136606110864,286.0758210978814,0.0,0,1
279,3,847,203,1197,397,1031.0,287.0,1039.471659054714,285.2584766761305,0.0,0,1
280,3,843,205,1199,393,1033.0,291.0,1041.636805947709,286.0468977094466,0.0,0,1
281,3,841,210,1196,393,1028.0,295.0,1041.0612195209962,288.1268263963012,0.0,0,1
282,3,842,217,1195,394,1021.0,299.0,1037.7183601364102,291.20687024795006,0.0,0,1
283,3,845,217,1198,393,1020.0,299.0,1034.132787157729,293.7792951030253,0.0,0,1
284,3,844,222,1202,397,1020.0,306.0,1030.8432330487383,298.0385323228904,0.0,0,1
285,3,843,228,1205,400,1021.0,310.0,1028.2612305977752,302.6807919338457,0.0,0,1
286,3,845,233,1217,401,1030.0,318.0,1028.8726845524097,308.7980899905091,0.0,0,1
287,3,858,237,1222,400,1047.0,312.0,1034.6673578148334,311.66787652900234,0.0,0,1
288,3,872,239,1229,395,1044.0,315.0,1038.43449992043,314.5976790409039,0.0,0,1
289,3,875,239,1228,393,1044.0,315.0,1041.3496481491902,316.6360613028542,0.0,0,1
290,3,890,238,1245,388,1059.0,315.0,1048.1928932552812,317.94258881886,0.0,0,1
291,3,908,234,1257,382,1074.0,309.0,1058.2129924582516,316.79607845579034,0.0,0,1
292,3,924,230,1272,376,1098.0,309.0,1073.5185086374354,315.55324594023483,0.0,0,1
